X,Y
-5.027888446215139,-36.309523809523796
-6.059760956175299,-32.73809523809524
-7.035856573705179,-29.166666666666686
-8.067729083665338,-25.0
-9.071713147410359,-32.73809523809524
-10.103585657370518,-75.59523809523807
-11.079681274900398,-107.73809523809524
