X,Y
-5.027777777777777,-19.047619047619094
-6.083333333333332,-22.61904761904765
-7.083333333333332,-23.214285714285722
-8.055555555555555,-25.59523809523813
-9.083333333333332,-32.73809523809524
-10.055555555555555,-73.80952380952385
-11.055555555555555,-108.92857142857144
-11.999999999999998,-108.92857142857144
