X,Y
-5.055776892430279,-41.666666666666686
-6.031872509960159,-29.166666666666686
-7.063745019920319,-27.97619047619048
-8.095617529880478,-37.5
-9.099601593625497,-39.88095238095241
-10.103585657370518,-75.0
-11.107569721115537,-105.35714285714289
