X,Y
2.5277777777777777,-52.38095238095241
1.5555555555555554,-27.97619047619048
0.5555555555555554,-39.285714285714334
-0.44444444444444464,-19.642857142857167
-1.4444444444444446,-38.690476190476204
-2.416666666666666,-37.5
-3.4722222222222214,-96.42857142857144
-4.472222222222221,-110.71428571428572
