X,Y
-5.684341886080802e-14,100.561797752809
4.464285714285666,62.921348314606746
6.249999999999943,44.38202247191012
10.26785714285711,28.089887640449447
20.53571428571422,16.85393258426967
30.357142857142776,14.044943820224717
40.62499999999994,10.67415730337079
60.26785714285711,10.67415730337079
93.30357142857133,11.235955056179776
119.64285714285711,11.797752808988776
