X,Y
-5.027777777777777,67.26190476190476
-6.027777777777777,78.57142857142856
-7.027777777777777,79.16666666666663
-8.027777777777777,72.02380952380952
-9.055555555555555,68.4523809523809
-10.055555555555555,33.92857142857139
-11.027777777777777,3.571428571428555
