X,Y
0.8658008658008498,135.13513513513317
8.225108225108215,1891.8918918918862
11.255411255411218,2432.4324324324334
21.21212121212119,3243.2432432432397
30.30303030303031,3445.9459459459467
40.69264069264068,3445.9459459459467
60.17316017316017,3513.5135135135133
93.07359307359309,3851.3513513513462
119.48051948051949,3918.918918918913
