X,Y
-0.4504504504504325,98.30508474576271
7.657657657657637,92.090395480226
21.17117117117118,85.31073446327684
30.630630630630606,81.35593220338984
40.09009009009009,80.22598870056495
60.360360360360346,75.1412429378531
89.63963963963965,71.75141242937852
120.27027027027032,70.62146892655366
