X,Y
-5.027777777777778,74.55621301775147
-7.027777777777777,86.3905325443787
-8.055555555555555,88.75739644970415
-9.055555555555555,72.7810650887574
-10.055555555555555,23.07692307692308
-11.055555555555555,2.958579881656803
-12.055555555555555,0.0
